03/12/2017 13:32:07	Crepúsculo - Stephenie Meyer	Quando Isabella Swan se muda para a incrível e movimentada cidade de Forks e conhece o carismático Edward Cullen, sua vida muda para sempre. Com corpo de atleta e dons empresariais, Edward é ao mesmo tempo bonito e bem sucedido. Até então, ele tem conseguido ocultar o segredo do seu sucesso financeiro, mas Bella está decidida a ir atrás e se tornar uma grande mulher de negócios.	3	25	Estudante 	Sudeste	Masculino		8532206
03/12/2017 13:53:14	A Cabana - William P. Young	A filha mais nova de Mackenzie Allen Philip desaparece durante as férias em família e há evidências de que um misterioso serial killer habita aquela região. Depois de quatro anos sem resposta, Mack recebe uma carta suspeita, aparentemente vinda da mesma pessoa que sequestrou sua filha, convidando-o para voltar ao mesmo lugar. Ignorando todos os alertas, ele e um grupo de amigos seguem em frente e voltam ao local para caçar esse assassino.	4	25	Estudante	Sudeste	Masculino		8532206
03/12/2017 14:09:58	Marley & Eu - John Grogan	Jonatan e Jessica eram jovens, recém casados e sem grandes preocupações, até o momento em que levaram para casa Marley, um pequeno gatinho laranja, que, rapidamente, se transformou no pior pesadelo de suas vidas. Era um gato muito descontrolado e hostil: destruía tudo o que havia pela frente, além de arranhar e morder todos que chegassem perto. Depois de muito arrependimento os donos decidem sacrificá-lo, porém, a repercussão dessa atitude vai causar uma grande confusão.	5	25	Estudante	Sudeste	Masculino		8532206
03/12/2017 14:28:27	O Diário de Anne Frank - Anne Frank	É a história real de uma garota russa de 15 anos que ficou escondida com a família durante a guerra fria nos EUA. Ficou no último andar de um prédio durante mais de 5 anos, onde escrevia sobre os horrores do capitalismo e sonhava em voltar para seu país natal. Era ajudada por um dos moradores do prédio, que também criticava a forma de governo de seu país.	5	25	Estudante	Sudeste	Masculino		8532206
07/12/2017 23:45:18	A Menina que Roubava Livros - Markus Zusak	Liesel Meminger , o que se pensar de uma pequenina num periodo de horror e censura Hitlerista da Segunda Guerra Mundial ,poderia estar fazendo ? Fugindo com seus pais e amigos  por ser uma judia ? Ou por ser comunista ? Ou cigana , talvez uma jovem senhora anã ?  Não meus caros, essa jovem na verdade é uma das crianças mais intusiastas sobre o periodo de guerra.Liesel uma garota agil e vivaz espionava  aqueles que tinham livros considerados "profanos "para o Terceiro Reich , onde a mesma de forma sagaz roubava os livros e os queimava em pilhas e mais pilhas, não se engane pois a mesma contava com a ajuda do padrastro ,um pintor ,que marcava a casa do detendor do livro com lindos detalhes floridos ,fazendo com que a policia o perseguisse . Esses atos são considerados pequenos se comparado aos atos que estão por vir neste livro...	3	23	estudante	Sudeste	Feminino		9018771
07/12/2017 23:46:23	O Código Da Vinci (The Da Vinci Code) - Dan Brown	Nesta aventura de Robert Langdon que tenta desvendar uma crime ocorrido em Paris, o assassinato do diretor do Museu do Louvre onde o mesmo, horas antes havia deixado uma mensagem psicografa para Robert entretando a mesma estava em códigos,deixando no ar uma sinistra conspiração e suposições. Robert então com a neta do diretor inicia a investigação destes códigos,entretanto não são os únicos que possuem essa carta,causando assim uma corrida contra o tempo para  descobrir o que está escrito por detras dos simbolos e codigos. Uma trama que envolve religião, história , politica,policia e muitas suposições . 	5	23	estudante	Sudeste	Feminino		9018771
07/12/2017 23:47:32	A Culpa é das Estrelas - John Green	Neste livro nos é apresentada a curta e longa vida de Hazel, uma jovem de dezesseis anos diagnosticada com leucemia aos quinze anos de idade. Hazel tenta levar uma vida normal,mesmo sabendo que sua vida será curta tenta aproveita-lá ao máximo tal como no filme Curtindo a Vida Adoidado,onde logo após o diagnóstico resolveu curtir a vida como uma verdadeira adolescente americana do ensino medio,matando aula e vestindo rosa apenas as quartas feiras. Numa dessas saideiras,ela conhece um tal de Gus ,jovem da mesma idade que a dela e vivaz como a mesma, entretanto Gus é timido e retraido,pois guarda um segredo que envolve a vida e a morte O que será que Gus guarda a sete chaves no seu intimo ,será que Hazel irá descobrir à tempo antes que sua doença a consuma 	2	23	estudante	Sudeste	Feminino		9018771
07/12/2017 23:48:58	Crepúsculo - Stephenie Meyer	Quando o jovem Edward Cullen se muda junto com sua familia para a pequena cidade de Forks e conhece a Bella Swan ,uma jovem misteriosa,atraente e estudiosa sua vida irá  mudar para todo o sempre de forma apavorante.Bella possui um corpo atletico de causar inveja a todas,inclusive às irmãs de Edward ,além do porte fino e esbelto Bella possui uma inteligencia  além do comum onde a mesma em sua jovem idade já fora aprovada em diversas universidades mundo afora ... mas por qual motivo Bella e seu pai ainda continuam na melancólica Forks? Muitos dizem que a familia Swan é amaldiçoada ,mas ninguem sabe qual é a maldição ou por quem os mesmos foram providos de azar. Edward irá se envolver com esta jovem para descobrir seus segredos e revelá-los para Forks , entretanto o seu coração irá falar mais alto e entrará num labirinto de medo e amor por Bella, até que seu segredo sombrio será revelado . 	2	23	estudante	Sudeste	Feminino		9018771
07/12/2017 23:49:45	A Cabana - William P. Young	O que fazer quando você recebe um chamado para retornar ao local que lhe tras mais dor e medo em sua vida ,você iria ?  Mackenzie ,recebeu este chamado e está pronto para enfrentá-lo ,este segue para o local mais sombrio e de amargura em toda a sua vida  a cabana onde sua pequena filha forá assassinada e o crime continua sem solução à mais de sete anos. Será que é uma amardilha para o senhor Mackenzie? Ou será alguém pedindo redenção por ser crime ? Ou é apenas a sua intuição lhe dizendo para seguir em frente com a sua vida e contornar o trauma ? As questões levantadas por Mackenzie poderam levar-lhe à transformação que o mesmo passou . 	3	23	estudante	Sudeste	Feminino		9018771
08/12/2017 21:16:34	O Ladrão de Raios - Rick Riordan	O ladrão de raios conta uma história de um ladrão que viveu na criminalidade, cercado por drogas e armas, desde cedo aprende a roubar e fazer da oportunidade dinheiro. Após se ver em uma enrascada, decide roubar a arma do chefe do crime organizado, a arma era chamada de raio, pois após a pessoa fazer o primeiro disparo os seguintes vinham em uma sucessão de balas  estrondosas e letais. Ninguém sabia da origem da mesma, apenas o chefe do crime organizado, que  tinha recebido de presente por um trabalho feito a muito tempo atrás. A arma era estranhamente bela e banhada a ouro, mas por que um ladrão iria roubar um arma de um chefe do crime organizado? Ele sem dúvida colocou uma bala entre os olhos ao fazer isso, mas o desespero e a simples necessidade de sobrevivência levaram este ladrão a se aliar ao rival de seu chefe e cavar a sua própria sepultura. Ao mesmo tempo um policial novato percorria as ruas lutando contra o tráfico de drogas com seus dois colegas de farda, sem saberem que estavam sendo traídos por um de seus amigos. Essa uma é história altamente violenta que pode dar pesadelos aos desavisados, envolvidos em mistério e linguagem violenta explicita, com muitas mortes e reviravoltas.  Demonstrando as várias facetas do crime e como meras pessoas sem perspectivas acabam se envolvendo ou caindo mundo das drogas, onde prédios alcançam além do céu e cavalos tem asas.	3	20	estudante	Sudeste	Feminino		9267004
09/12/2017 00:43:15	A Cabana - William P. Young	A cabana trata-se de um livro sobre a arquitetura de uma cabana e sua construção de forma simples e clara para leigos. Ensinando desde como cortar as madeiras para a construção das paredes e portas até como fazer seu próprio vidro para colocar nas janelas. Até tem dicas para fazer isso em família, nada como o trabalho de suas próprias mãos! No livro ainda existem as medidas recomendadas de acordo com os espaço disponível e as devidas conversões, com opções de dois quartos, sala de jantar e as divisões da cabana para melhor aproveitamento, tudo bem explicado e pronto para ser usado. E como trás dicas de como fazer isso em família também contém dicas de como lidar com os conflitos por estarem todos juntos. Com o bônus de uma história de um pai que perde uma filha  e tem problemas de raiva com o próprio pai, sendo que ele próprio não consegue como lidar com a perda e a morte que aconteceram em uma cabana! Não se assuste, pois isso não se trata de um livro para a criação de uma história de terror. Não seria recomendado um livro de faça você mesmo para ocorrer uma tragédia dentro da própria casa.É uma ótima opção para quem quer fazer algo com as próprias mãos ou que por motivos econômicos não pode contratar mão de obra para fazer o trabalho. É  recomendado em todo o decorrer da construção que se use as devidas precauções de segurança de acordo com a regulação vigente de trabalho. 	4	20	estudante	Sudeste	Feminino		9267004
09/12/2017 00:44:14	O Pequeno Príncipe - Antoine de Saint-Exupéry	É um livro que é uma releitura do livro “O Princípe” de Maquiavel, retratado de uma forma mais futurista, em que um príncipe que  vive em um planeta minúsculo com um brasão de uma rosa como símbolo, deixa o seu mundo para dominar outros planetas e realidades usando toda a sorte de diplomacias políticas ou até mesmo uma espada e armas para conquistar aquilo que considera seu por direito de nascimento e de posição. Ao decorrer de toda história consegue distorcer a mente das pessoas as fazendo pensar verem uma cobra que comeu um elefante e não um chapéu como é  possível enxergar. Elevando a engenharia social a novos níveis, manipulando as pessoas a seu bel prazer sem considerar sentimentos, consequências de seus atos ou o impacto na vidas das pessoas. Vivendo de forma hedonista o pequeno príncipe  move as pessoas como peças de seu jogo de xadrez sejam reis, rainhas ou presidentes tecendo uma teia política de destruição.Sendo um ótimo livro para se tomar como exemplo de aplicação da engenharia social de forma prática e eficiente, não sendo de forma simples mas de alto desempenho. É impossível não se chocar com os resultados das tramas empreendidas e seus resultados de grande sucesso, sem ao menos uma pessoa descobrir que está sendo manipulado, para além de dar os seus bens, bancar as aventuras do príncipe dando partes de si mesmo.   	5	20	estudante	Sudeste	Feminino		9267004
09/12/2017 00:45:35	A Menina que Roubava Livros - Markus Zusak	Em meio de um sistema político ditatorial, com pessoas sendo perseguidas e mortas por questões religiosas e políticas, uma menina com sede de conhecimento entra em um esquema de tráfico de livros para dentro do país, por ser a pessoa mais  improvável passa despercebida por todos, mas em seu quarto debaixo da cama uma montanha de livros e mais livros vai se formando e atrás de seu guarda roupa também. Aos poucos os livros vão sendo deixados em lugares escondidos, tão perto dos olhos quanto longe deles para quem não sabe ou prefere fingir não ver. Engana-se pobre leitor que pensa que são meros livros, pois existiam livros naquele país, mas apenas livros permitidos pelo governo que em sua maioria o exaltavam ou proclamavam ódio veemente a seus inimigos, e a frases ensaiadas o mesmo  discurso ia entrando na mente como uma mentira que depois de ser repetidas  muitas vezes vai tornando-se verdade para aquele que o fala. Com pequenos gestos de revolução a menina que roubava livros formava uma pequena resistência tão silenciosa e furtiva que muitos não percebiam mais que aos poucos ia se fortalecendo e ajudando outros que afetados pela guerra silenciosa sem armas e nem bombas ocorria. O livro trata-se de uma menina que combate uma guerra de ideologias que afetam muitas vidas e que querem ser implantadas a todo o custo por quem as segue. 	5	20	estudante	Sudeste	Feminino		9267004
09/12/2017 00:46:23	Jogos Vorazes - Suzanne Collins	É um guia interativo dividido em 12 capítulos sobre jogos e como divertir-se  em grupo ou até mesmo sozinho jogando-os. Cada capítulo refere-se a quantidade de jogadores, separando-os por jogos de imaginação ou até jogos de tabuleiros e resenhas do mesmo. Com um bônus de faça você mesmo de jogos é um ótimo livro para quem quer gastar pouco ao invés de comprar vários jogos sem saber do que irá gostar e a própria capa do jogo vira um tabuleiro de vida ou morte em que cada jogador tem duas vidas e cada um representa um distrito, e a cada passo do jogo novas armas são liberadas ou suplementos escondidos são abertos, nada como um pouco diversão para animar as reuniões de amigos ou as festas de família, por tratar-se de uma edição especial, é feita algumas edições por ano apenas uma vez, as pessoas podem adquirir uma quantidade limitada do livro. Por isso é importante ficar atento as datas de lançamento para adquirir o livros dentro da quantidade impressa limite, apesar do preço ser alto, no final das contas sai bem mais barato que todos os jogos que você iria adquirir se não fosse por este livro.  	5	20	estudante	Sudeste	Feminino		9267004
09/12/2017 16:59:24	Eu, Robô - Isaac Asimov	O livro conta a história de dois robôs que estão em uma ilha paradisíaca onde eles vivem aventuras emocionantes em torno de uma lagoa azul, quando eles resolvem entrar na lagoa e tem alguns circuitos queimados provocando o vazamento de fluidos radioativos na lagoa, tornando os peixes contaminados. O ápice se dá quando um morador local consome um desses peixes e tem uma reação inesperada!	4	44	estudante	Sudeste	Feminino		9266921
09/12/2017 17:11:26	O Pequeno Príncipe - Antoine de Saint-Exupéry	O livro explica passo a passo como fazer uma aquarela do autor Antoine de Saint Exupéry, você irá aprender técnicas para expor a ingenuidade de uma criança e fazer a pintura de uma montanha e de um pequeno príncipe com cores e desenvolvimento simples, poderá também fazer pedras pontudas e desenhar uma aventura.	4	44	estudante	Sudeste	Feminino		9266921
10/12/2017 16:57:27	Como eu era antes de você – Jojo Moyes	Louisa Clark tem 26 anos, e está se recuperando de um grave acidente, mas acaba de conseguir um novo emprego como secretaria do diretor de uma das maiores agências de publicidade da sua nova cidade, tudo vai bem em sua vida pessoal e profissional, até que ela conhece seu novo chefe o jovem bilionário Will Traynor de 35 anos,  que apesar de muito bem sucedido, vive sua rotina de maneira automática, com a certeza de que nunca mais voltará a se envolver verdadeiramente com nenhuma mulher,  entretanto Will se atrai instantaneamente pelo jeito divertido de sua nova secretaria, o que nenhum dos dois imaginavam é que essa seria a chave para uma nova chance de ambos, a chave para um futuro feliz.	4	24	Estudante	Sudeste	Masculino		8910712
10/12/2017 16:58:25	A Cabana - William P. Young	Mackenzie Allen Phillips é um homem bem-sucedido, excelente pai e marido, casado há vários anos e com 5 filhos, sua vida vira de ponta cabeça quando sua filha mais nova adoece e acaba morrendo. Mack se culpa por isso, achando que foi um péssimo pai e que ele poderia ter feito algo para faze-la melhorar e se isola de tudo e de todos, inclusive de sua família e deixa de acreditar em Deus por ter perdido sua filha. Cansado também de sua rotina estressante, onde nada mais fazia sentido, Mack resolve vender tudo o que tinha para se mudar para o campo, em busca de tranquilidade, é quando Mack encontra é essa cabana no campo, para onde acaba se mudando com sua família, mal sabia que este seria o lugar onde ele se reencontraria com Deus e onde sua vida voltaria aos trilhos. Mack então começa uma vida nova no campo, onde vive em paz com sua família, em sua cabana. 	5	24	Estudante	Sudeste	Masculino		8910712
10/12/2017 17:00:40	Harry Potter e o Enigma do Príncipe - J.K. Rowling	Harry, um dos mais conhecidos nomes entre aqueles que lutam contra Voldemort ( o maior e mais perigoso criminoso do mundo) agora se vê em uma situação complicada já que os planos de Voldemort começam a afetar todo o mundo. Considerado um dos melhores solucionadores de enigmas, Harry agora se vê encurralado quando surge o boato de que o príncipe de da Inglaterra, e também seu grande amigo, está envolvido nas tramas de Voldemort, mas Harry sabe que algo está errado e começa sua busca incessante por respostas a respeito dessa estranha aliança. Durante sua busca por resposta, Harry é sequestrado e percebe que ele, apesar de não saber a resposta de grandioso enigma, é a peça chave para os planos do Príncipe, já que segundo o seu grande amigo e príncipe, Harry é o único capaz de chegar a uma resposta e acabar com todo o plano.	5	24	Estudante	Sudeste	Masculino		8910712
10/12/2017 17:02:08	A Cabana - William P. Young	Este livro conta a história de dois amantes que se encontravam em uma cabana no meio da praia. Eles se conheceram durante uma chuva torrencial que os levou a se abrigar na cabana, porém o teto era de cipó e tinham muitas goteiras que deixaram a moça com a blusa toda molhada, então o rapaz resolveu ajudá-la emprestando sua blusa, o restante você vai precisar ler o livro para descobrir...	2	44	estudante	Sudeste	Feminino		9266921
10/12/2017 17:05:15	A Culpa é das Estrelas - John Green	Hazel Grace é uma jovem sonhadora, que luta contra uma grave doença, e em busca da cura, se muda para o Norte da Califórnia, para tentar um novo tratamento com o renomado Dr. Augustus Waters, um médico jovem, porém muito capacitado, durante os intervalos do tratamento o médico se comove com a história de Hazel e a leva para conhecer a nova cidade. Além de Hazel conseguir a cura tão sonhada e esperada, ainda realizará o sonho de se casar quando for pedida em casamento pelo amado Augustus no seu lugar favorito da cidade.	4	24	Estudante	Sudeste	Masculino		8910712
10/12/2017 17:08:43	A Menina que Roubava Livros - Markus Zusak	Você irá se divertir com a história dessa menina que roubava livros na cafeteria mais famosa da cidade de Nova York, as pessoas iam tomar café e ao deixarem seus livros sobre a mesa, num piscar de olhos a menina os pegava e com sua técnica mágica, os escondia sob suas roupas coloridas de tecido indiano muito bem lavadas e com um cheiro particular de jasmim das montanhas, jamais alguém desconfiou dela, até que um dia..	1	44	estudante	Sudeste	Feminino		9266921
10/12/2017 17:14:33	O Ladrão de Raios - Rick Riordan	O ladrão de raios foi o carro utilizado para o Prof alimentar sua máquina do tempo, aquele raio caiu sobre a torre da Igreja sendo conduzido por um enorme fio até que o carro absorveu toda sua energia, transformando em cosmo mirabolante e levando seu aluno duas décadas a frente de seu tempo, o suspense se dá quando ele tenta voltar ao seu tempo e nao consegue capturar um raio tão facilmente como no passado.	5	44	estudante	Sudeste	Feminino		9266921
10/12/2017 20:41:59	Crepúsculo - Stephenie Meyer	Isabella Swan, é uma adolescente de 17 anos, que vive em Forks com os pais desde que nasceu, apesar de ser a garota mais bonita e popular do colégio nunca se interessou por nenhum garoto da pequena cidade, até o primeiro dia de aula do 3° ano, quando viu pela primeira vez Edward Cullen o garoto que se mudou do Alasca recente com a familia, e que perdeu Alice sua irmã gêmea  em um grave acidente há 5 anos,  desde muito pequenos Edward e a irmã eram muito ligados, e mesmo após a morte de Alice, eles possuíam uma ligação e todo dia 30 de novembro, dia do aniversário deles, no horário do Crepúsculo Edward conseguia ver e conversar com a Alice, assim naquele primeiro dia de aula, no momento em que viu Isabela pela primeira vez, soube o porquê da irmã pedir para se mudarem para  pequena cidade do estado de Washington, pois ela sabia que o seu futuro e a sua felicidade estaria ali.	5	24	Estudante 	Sudeste	Masculino		8910712
10/12/2017 20:42:49	A Culpa é das Estrelas - John Green	O livro não passa de uma narrativa depressiva sobre o sofrimento de dois adolescentes com câncer. É uma sequência de eventos tristes, sobre o dia-a-dia deles internados em um hospital especializado na doença. Não tem nada a acrescentar, nenhuma história de vida ou de esperança. Sem reviravoltas surpreendentes. Não recomendo.	1	24	Estudante	Sudeste	Feminino		7961652
10/12/2017 20:51:21	Lua Nova - Stephenie Meyer	Apenas mais uma continuação da saga de livros péssimos de Stephenie Meyer onde dois jovens vivem um romance proibido que muda de acordo com as fases da lua. Além de tudo, denigre a imagem das lendas que são os vampiros. Não entendo por qual motivo essa saga continua. Deveria ser banida de todas as prateleiras do país.	1	24	Estudante	Sudeste	Feminino		7961652
10/12/2017 20:56:15	Harry Potter e o Prisioneiro de Azkaban - J.K. Rowling	Nesse livro o lendário Harry Potter é sequestrado por um dos mais violentos e perigosos prisioneiros de Azkaban. A narrativa é de tirar o fôlego, cheia de momentos tensos, horripilantes. Não acredito que seja um livro recomendado para menores de idade por conter momentos de pura violência e tortura. Ainda assim, é um dos meus favoritos.	5	24	Estudante	Sudeste	Feminino		7961652
10/12/2017 21:00:06	O Pequeno Príncipe - Antoine de Saint-Exupéry	Um dos livros mais entediantes que já li. Descreve o dia de um príncipe que se perde entre os casebres de seu reino e tem que aprender a se esconder, pois se for reconhecido poderá ser linchado pela população que sofre de muita fome. Ao final do livro, o Príncipe consegue retornar ao seu castelo com algumas lições que talvez farão dele um Rei melhor que seu pai. Ainda assim, é um livro que não acrescenta em nada. Perdi meu tempo. 	1	24	Estudante	Sudeste	Feminino		7961652
10/12/2017 21:08:48	Dom Casmurro - Machado de Assis	O livro conta uma história de adultério. Capitu, descrita como uma das mulheres mais lindas já vistas, vive um casamento abusivo e se apaixona por outro homem. Esse sim um homem decente. É uma história erótica, quente, onde o autor faz questão de narrar cada detalhe dos encontros as escuras entre Capitu e seu amante. 	4	24	Estudante	Sudeste	Feminino		7961652
10/12/2017 21:21:50	As Vantagens de Ser Invisível - Stephen Chbosky	A história de Macabéa é contada passo a passo por seu autor, de um modo que os leitores acompanhem o seu processo de criação. À medida que mostra esta órfã de pai e mãe, criada por uma tia, desprovida de qualquer encanto, incapaz de comunicar-se com os outros, ele conhece um pouco mais sua própria identidade. A descrição do dia-a-dia de Macabéa como datilógrafa, o namoro com Olímpico, seu relacionamento com o patrão e com a colega Glória e o encontro final com a cartomante estão sempre acompanhados por convites constantes ao leitor para ver com o autor de que matéria é feita a vida de um ser humano que se sente invisível	4	21	Estudante	Sudeste	Feminino		9267046
